UserID,ProductID,Interaction,Timestamp,Category,InteractionWeight
U418,41975,viewed,2022-10-11 03:57:45,Apparel,1
U202,35454,added_to_cart,2021-09-22 07:36:26,Apparel,3
U443,39840,added_to_cart,2021-10-15 16:27:07,Apparel,3
U493,8528,viewed,2022-06-02 00:35:54,Footwear,1
U248,8379,purchased,2022-08-22 22:15:02,Apparel,5
U471,12506,purchased,2021-10-18 15:49:35,Footwear,5
U175,40953,added_to_cart,2021-12-14 12:15:29,Apparel,3
U70,14340,purchased,2021-09-20 00:08:19,Footwear,5
U288,33306,viewed,2022-03-13 05:04:45,Apparel,1
U398,42086,purchased,2022-04-09 11:05:27,Footwear,5
U60,54740,added_to_cart,2021-10-18 07:54:48,Footwear,3
U106,17042,added_to_cart,2021-07-30 16:28:44,Footwear,3
U328,44572,purchased,2022-10-24 18:38:36,Footwear,5
U408,8526,added_to_cart,2021-12-24 04:29:54,Footwear,3
U15,52132,added_to_cart,2022-01-25 03:07:11,Apparel,3
U404,6446,added_to_cart,2021-07-30 21:24:50,Footwear,3
U500,22190,viewed,2022-06-18 02:28:17,Footwear,1
U439,36752,viewed,2022-12-05 10:06:54,Apparel,1
U75,54118,added_to_cart,2022-10-13 02:21:33,Footwear,3
U285,59759,added_to_cart,2021-11-10 11:43:02,Footwear,3
U276,12885,added_to_cart,2021-11-18 20:30:59,Footwear,3
U452,49837,purchased,2022-01-08 10:05:48,Footwear,5
U215,21858,purchased,2021-06-22 04:08:32,Apparel,5
U465,40153,added_to_cart,2022-08-21 15:53:17,Apparel,3
U271,24929,purchased,2022-06-07 17:54:13,Apparel,5
U190,4655,viewed,2022-07-11 08:30:09,Footwear,1
U470,37574,purchased,2022-11-20 02:11:59,Apparel,5
U447,38999,viewed,2021-07-22 05:13:55,Apparel,1
U223,41437,purchased,2021-12-27 03:24:01,Footwear,5
U292,16803,viewed,2021-07-10 11:40:49,Apparel,1
U384,33266,purchased,2022-06-30 22:02:43,Apparel,5
U382,7391,added_to_cart,2021-07-27 18:05:39,Footwear,3
U93,41966,purchased,2021-10-14 11:30:41,Apparel,5
U432,41436,added_to_cart,2021-10-28 23:30:37,Footwear,3
U127,5417,viewed,2022-06-02 12:47:41,Apparel,1
U477,31102,purchased,2022-01-11 04:38:30,Apparel,5
U395,24941,purchased,2021-06-17 12:04:06,Apparel,5
U277,32841,viewed,2021-07-27 07:26:26,Footwear,1
U408,21030,purchased,2022-05-09 15:16:04,Footwear,5
U416,44545,purchased,2022-02-24 08:30:01,Footwear,5
U126,4325,viewed,2022-06-19 04:54:08,Apparel,1
U260,17410,added_to_cart,2021-12-30 10:59:58,Footwear,3
U112,50721,added_to_cart,2021-07-12 20:14:42,Apparel,3
U472,49600,viewed,2022-07-05 07:44:45,Footwear,1
U272,31106,added_to_cart,2021-11-26 01:12:12,Apparel,3
U115,34098,viewed,2021-07-30 14:39:13,Apparel,1
U267,38290,added_to_cart,2022-11-11 04:36:27,Apparel,3
U350,37248,added_to_cart,2022-03-08 01:23:23,Footwear,3
U335,24985,added_to_cart,2022-05-18 15:56:15,Apparel,3
U216,40130,added_to_cart,2022-07-16 05:23:09,Apparel,3
U135,3851,purchased,2022-03-20 09:44:41,Apparel,5
U387,47554,purchased,2022-01-11 00:03:32,Footwear,5
U496,4114,added_to_cart,2022-04-24 20:59:03,Footwear,3
U16,8528,added_to_cart,2022-07-12 22:45:09,Footwear,3
U310,13648,purchased,2022-07-08 22:41:15,Footwear,5
U80,15384,viewed,2021-12-15 04:55:55,Footwear,1
U220,7816,purchased,2022-06-25 03:15:10,Footwear,5
U25,37378,purchased,2022-11-08 13:57:48,Apparel,5
U172,50174,added_to_cart,2021-09-25 12:05:35,Footwear,3
U279,38765,purchased,2021-11-25 05:24:57,Apparel,5
U188,33647,viewed,2022-10-22 00:26:03,Footwear,1
U129,34520,added_to_cart,2021-08-07 10:00:21,Footwear,3
U254,41001,viewed,2022-09-12 06:27:07,Apparel,1
U59,34022,viewed,2022-06-06 08:21:57,Apparel,1
U372,37580,purchased,2021-10-05 20:09:10,Apparel,5
U417,33523,added_to_cart,2022-06-10 19:44:28,Footwear,3
U414,12966,viewed,2022-08-03 18:05:28,Footwear,1
U444,6391,added_to_cart,2021-10-27 01:24:19,Footwear,3
U127,53442,added_to_cart,2022-07-18 06:17:14,Footwear,3
U168,22732,purchased,2022-08-12 00:39:20,Footwear,5
U299,11946,added_to_cart,2021-07-22 04:37:09,Footwear,3
U467,42004,viewed,2022-01-24 14:12:26,Apparel,1
U106,39943,purchased,2022-02-06 08:15:07,Footwear,5
U279,4727,added_to_cart,2021-10-01 06:00:22,Apparel,3
U367,54077,viewed,2021-09-01 02:07:29,Footwear,1
U128,13075,purchased,2022-12-02 07:42:22,Footwear,5
U186,13679,viewed,2022-06-08 16:30:50,Footwear,1
U182,35453,added_to_cart,2022-01-25 17:27:14,Apparel,3
U49,37633,viewed,2021-07-07 17:14:11,Apparel,1
U356,3135,added_to_cart,2022-02-27 19:57:58,Footwear,3
U206,34118,added_to_cart,2022-12-27 04:59:44,Apparel,3
U193,50778,added_to_cart,2022-01-10 07:27:11,Footwear,3
U26,4140,added_to_cart,2022-07-23 08:51:48,Footwear,3
U248,34050,purchased,2022-12-27 14:21:03,Apparel,5
U108,23621,viewed,2021-10-25 15:56:03,Apparel,1
U367,1654,viewed,2021-12-16 17:55:35,Footwear,1
U25,3797,viewed,2022-10-16 15:18:15,Footwear,1
U59,22164,purchased,2021-12-10 20:55:26,Footwear,5
U424,44518,purchased,2022-07-18 00:20:10,Footwear,5
U30,33108,added_to_cart,2021-08-18 00:16:34,Footwear,3
U350,2724,added_to_cart,2022-05-16 11:16:12,Apparel,3
U187,41299,viewed,2021-09-18 07:16:56,Apparel,1
U319,29157,purchased,2021-07-01 10:48:18,Apparel,5
U301,45347,purchased,2022-01-25 05:11:50,Footwear,5
U394,35885,viewed,2022-08-29 19:13:56,Apparel,1
U263,33148,added_to_cart,2022-02-03 19:25:24,Apparel,3
U33,22735,viewed,2021-07-07 20:34:31,Footwear,1
U389,8420,added_to_cart,2021-06-22 03:55:41,Apparel,3
U423,15044,viewed,2022-09-12 20:52:06,Apparel,1
U207,11985,added_to_cart,2021-10-09 21:24:09,Footwear,3
U132,6818,purchased,2022-05-30 12:53:08,Footwear,5
U89,9396,viewed,2022-04-12 01:25:12,Footwear,1
U188,38247,added_to_cart,2022-10-18 04:53:59,Apparel,3
U130,26705,added_to_cart,2021-08-15 20:39:38,Footwear,3
U224,3815,viewed,2022-08-21 03:36:04,Apparel,1
U154,13481,purchased,2022-09-03 12:46:05,Footwear,5
U376,22191,purchased,2021-10-23 00:00:09,Footwear,5
U460,8417,purchased,2022-06-30 07:58:06,Apparel,5
U45,24463,purchased,2022-03-22 11:37:04,Footwear,5
U453,40930,added_to_cart,2022-05-30 06:42:46,Apparel,3
U460,25497,added_to_cart,2022-11-06 11:30:27,Footwear,3
U419,24993,viewed,2022-09-24 12:51:14,Apparel,1
U103,37187,purchased,2022-08-15 00:04:36,Apparel,5
U235,56932,purchased,2022-01-04 13:49:15,Footwear,5
U269,38327,purchased,2022-12-14 14:09:25,Apparel,5
U216,4730,added_to_cart,2022-12-14 01:01:39,Apparel,3
U450,40126,viewed,2022-02-02 07:40:04,Apparel,1
U158,41858,added_to_cart,2022-10-12 13:38:49,Footwear,3
U76,40933,viewed,2021-10-06 12:28:21,Apparel,1
U150,41452,added_to_cart,2022-07-15 20:26:40,Footwear,3
U375,24943,purchased,2022-09-09 00:17:41,Apparel,5
U181,6338,viewed,2022-10-30 15:46:24,Footwear,1
U414,13649,added_to_cart,2022-09-17 20:19:00,Footwear,3
U311,10267,added_to_cart,2022-02-02 19:30:51,Footwear,3
U381,38945,purchased,2021-10-19 00:39:13,Apparel,5
U261,41310,purchased,2021-12-13 01:03:32,Apparel,5
U441,54907,purchased,2021-12-14 18:30:28,Apparel,5
U112,41006,added_to_cart,2021-10-31 16:06:54,Apparel,3
U13,38344,added_to_cart,2022-03-25 19:20:34,Apparel,3
U415,37570,added_to_cart,2022-08-17 12:04:32,Apparel,3
U307,17609,purchased,2021-10-23 03:30:19,Apparel,5
U390,42087,added_to_cart,2022-02-18 10:55:09,Footwear,3
U297,39980,purchased,2022-07-12 08:48:29,Footwear,5
U435,4215,added_to_cart,2022-11-03 16:11:39,Apparel,3
U364,13684,purchased,2021-08-25 08:45:58,Footwear,5
U220,3816,purchased,2022-05-13 14:40:49,Apparel,5
U372,39322,viewed,2021-09-24 10:59:30,Apparel,1
U153,30251,purchased,2021-07-24 10:48:23,Footwear,5
U288,5402,purchased,2022-01-12 16:58:44,Footwear,5
U34,22841,viewed,2022-09-23 07:32:18,Footwear,1
U80,33283,purchased,2022-05-13 20:28:55,Apparel,5
U82,33087,purchased,2022-10-05 05:39:40,Footwear,5
U457,37545,viewed,2022-03-03 11:24:20,Apparel,1
U138,20869,added_to_cart,2022-11-08 09:23:04,Footwear,3
U35,46733,viewed,2022-03-24 17:31:55,Apparel,1
U119,37564,viewed,2021-07-26 03:55:26,Apparel,1
U423,7844,viewed,2022-09-26 21:40:17,Footwear,1
U45,43959,purchased,2022-04-01 11:09:36,Footwear,5
U337,35886,purchased,2022-08-17 14:03:04,Apparel,5
U57,26704,viewed,2022-04-23 14:05:44,Footwear,1
U231,13027,added_to_cart,2022-05-23 06:31:02,Footwear,3
U24,18655,purchased,2022-04-16 16:27:50,Footwear,5
U239,37562,purchased,2022-10-15 01:21:00,Apparel,5
U340,12506,viewed,2021-06-14 01:28:55,Footwear,1
U441,54127,purchased,2021-12-04 23:37:13,Footwear,5
U297,54121,added_to_cart,2021-11-28 22:51:02,Footwear,3
U309,29570,viewed,2021-08-20 22:48:44,Footwear,1
U283,12969,viewed,2022-06-27 15:57:07,Footwear,1
U245,36200,added_to_cart,2022-07-06 00:03:02,Apparel,3
U57,39314,added_to_cart,2022-06-22 19:33:40,Apparel,3
U389,40325,purchased,2022-01-13 14:15:51,Footwear,5
U83,25505,viewed,2022-08-16 02:22:26,Apparel,1
U52,40126,viewed,2022-06-28 11:52:16,Apparel,1
U309,6173,viewed,2022-09-08 19:46:45,Footwear,1
U369,5427,added_to_cart,2021-12-13 01:34:09,Apparel,3
U234,34031,viewed,2021-12-27 08:24:35,Apparel,1
U344,47598,added_to_cart,2022-01-09 00:41:52,Footwear,3
U231,15379,purchased,2022-01-26 02:48:16,Footwear,5
U366,34117,purchased,2022-06-04 07:54:12,Apparel,5
U118,35888,purchased,2022-02-23 18:07:17,Apparel,5
U457,36316,added_to_cart,2021-11-15 18:58:45,Apparel,3
U466,34168,purchased,2021-07-31 13:28:19,Apparel,5
U144,3592,added_to_cart,2021-10-07 17:49:45,Footwear,3
U326,47190,purchased,2022-02-21 20:34:08,Footwear,5
U117,37525,purchased,2021-08-02 07:32:12,Apparel,5
U171,11499,viewed,2022-09-01 16:15:51,Footwear,1
U323,3561,added_to_cart,2021-08-06 05:01:02,Footwear,3
U194,14498,added_to_cart,2022-08-20 06:56:00,Footwear,3
U211,34031,added_to_cart,2022-10-23 16:22:12,Apparel,3
U135,17411,viewed,2021-08-27 02:39:13,Footwear,1
U47,38492,purchased,2021-06-23 15:20:04,Apparel,5
U27,2707,viewed,2022-03-24 17:25:30,Apparel,1
U401,42027,viewed,2021-12-03 04:57:22,Footwear,1
U12,41759,added_to_cart,2022-04-27 16:48:54,Apparel,3
U338,44528,purchased,2022-02-18 20:54:08,Footwear,5
U102,36417,purchased,2022-03-19 21:16:59,Footwear,5
U52,9119,added_to_cart,2022-07-05 12:11:58,Footwear,3
U495,39752,purchased,2022-10-07 05:46:07,Apparel,5
U263,32751,viewed,2021-11-03 05:40:45,Footwear,1
U454,24943,viewed,2022-06-08 18:19:58,Apparel,1
U240,30727,purchased,2021-07-29 02:37:31,Apparel,5
U303,37532,purchased,2021-08-14 05:34:42,Apparel,5
U129,32646,added_to_cart,2022-03-01 10:24:31,Apparel,3
U385,4723,added_to_cart,2022-01-01 08:04:22,Apparel,3
U442,5428,purchased,2022-06-02 23:29:44,Apparel,5
U328,18167,viewed,2021-07-04 00:09:30,Apparel,1
U366,13081,purchased,2021-09-12 13:02:39,Footwear,5
U427,15740,viewed,2022-04-05 06:56:41,Footwear,1
U133,32190,purchased,2022-03-11 05:30:04,Footwear,5
U230,14452,purchased,2022-04-13 06:28:32,Footwear,5
U311,20776,added_to_cart,2022-06-25 18:09:52,Footwear,3
U466,21715,viewed,2022-11-16 00:10:46,Footwear,1
U324,43368,added_to_cart,2021-07-17 12:45:49,Footwear,3
U268,38992,viewed,2021-08-23 23:01:40,Apparel,1
U413,11499,purchased,2021-07-29 02:08:42,Footwear,5
U340,26983,added_to_cart,2022-12-08 06:09:30,Apparel,3
U125,36003,purchased,2022-08-02 11:28:11,Apparel,5
U88,7844,viewed,2022-08-04 02:52:35,Footwear,1
U19,44725,purchased,2022-12-19 08:59:55,Footwear,5
U406,24256,purchased,2022-01-05 16:55:50,Footwear,5
U224,54127,added_to_cart,2021-10-17 04:46:25,Footwear,3
U152,37603,viewed,2022-07-23 11:58:07,Apparel,1
U274,54110,viewed,2022-01-25 07:44:12,Footwear,1
U303,2737,added_to_cart,2022-12-05 10:33:07,Apparel,3
U106,32951,purchased,2021-10-03 08:41:39,Footwear,5
U213,29583,viewed,2021-06-20 05:47:04,Footwear,1
U112,35783,added_to_cart,2021-07-17 17:38:10,Footwear,3
U129,41302,purchased,2022-11-10 05:31:01,Apparel,5
U193,38936,purchased,2021-07-25 02:22:46,Apparel,5
U341,39750,viewed,2021-10-29 23:36:39,Apparel,1
U269,40974,purchased,2022-10-16 04:57:35,Apparel,5
U494,3306,purchased,2022-04-16 15:07:54,Footwear,5
U426,34030,viewed,2022-03-01 23:00:39,Apparel,1
U231,40949,viewed,2021-12-25 20:47:32,Apparel,1
U476,36312,purchased,2022-02-11 14:33:00,Apparel,5
U10,29166,purchased,2022-01-09 07:45:00,Apparel,5
U335,41002,added_to_cart,2022-03-12 20:24:06,Apparel,3
U36,40136,purchased,2022-04-25 17:32:40,Apparel,5
U321,41232,viewed,2022-04-17 21:00:02,Footwear,1
U371,40999,added_to_cart,2022-09-05 14:12:45,Apparel,3
U398,24098,added_to_cart,2022-11-20 04:21:48,Footwear,3
U494,9055,viewed,2022-01-01 01:46:38,Footwear,1
U213,34516,purchased,2022-06-07 19:27:59,Footwear,5
U224,34452,purchased,2022-12-15 00:27:00,Footwear,5
U315,13163,viewed,2022-03-12 00:32:33,Footwear,1
U26,55632,added_to_cart,2022-05-17 01:18:31,Footwear,3
U448,5690,purchased,2021-07-19 03:59:12,Footwear,5
U125,37601,viewed,2022-10-07 06:53:48,Apparel,1
U127,42001,added_to_cart,2022-12-28 12:30:37,Apparel,3
U371,41724,viewed,2022-02-20 02:19:47,Footwear,1
U246,43697,added_to_cart,2022-01-24 21:08:19,Apparel,3
U136,37600,added_to_cart,2021-12-31 04:48:48,Apparel,3
U56,32190,viewed,2022-10-02 03:19:13,Footwear,1
U67,17614,viewed,2021-06-19 03:32:32,Apparel,1
U133,11976,purchased,2021-10-18 00:04:19,Footwear,5
U177,40127,added_to_cart,2021-06-17 09:46:18,Apparel,3
U478,25497,viewed,2022-09-26 17:02:26,Footwear,1
U114,15490,viewed,2021-07-31 20:39:09,Footwear,1
U326,5418,viewed,2021-09-29 02:18:21,Apparel,1
U444,15406,purchased,2022-01-01 05:49:55,Footwear,5
U106,29582,purchased,2021-10-11 23:02:36,Footwear,5
U177,9036,purchased,2022-08-03 03:37:51,Footwear,5
U80,5430,viewed,2022-09-20 08:52:03,Apparel,1
U168,17020,added_to_cart,2022-12-16 18:10:19,Footwear,3
U50,11915,added_to_cart,2021-11-22 07:32:56,Footwear,3
U292,26450,added_to_cart,2021-10-19 09:47:29,Footwear,3
U189,13679,purchased,2022-09-09 00:21:26,Footwear,5
U54,57935,viewed,2022-10-22 14:09:51,Footwear,1
U156,39571,viewed,2021-09-04 15:14:22,Footwear,1
U333,22165,added_to_cart,2022-08-16 17:07:09,Footwear,3
U226,17960,purchased,2021-11-04 05:39:58,Footwear,5
U262,40133,purchased,2022-05-23 15:50:07,Apparel,5
U258,33141,added_to_cart,2021-07-05 13:19:54,Apparel,3
U338,41667,purchased,2021-07-04 16:58:17,Footwear,5
U7,35455,viewed,2022-02-21 04:50:48,Apparel,1
U173,39838,purchased,2022-03-14 15:50:44,Apparel,5
U27,14498,viewed,2022-12-16 04:06:37,Footwear,1
U46,34059,added_to_cart,2022-02-03 12:37:14,Apparel,3
U391,2477,viewed,2021-10-02 04:10:00,Footwear,1
U479,47625,added_to_cart,2022-03-23 18:01:41,Footwear,3
U406,54528,added_to_cart,2022-04-21 21:51:54,Footwear,3
U239,4203,viewed,2022-03-21 22:26:44,Apparel,1
U115,3820,purchased,2022-08-15 08:44:07,Apparel,5
U495,35454,added_to_cart,2022-10-05 19:08:00,Apparel,3
U343,49808,purchased,2021-12-19 16:40:47,Footwear,5
U426,4578,purchased,2021-11-05 00:53:57,Footwear,5
U314,37961,added_to_cart,2021-06-11 19:12:18,Footwear,3
U159,22587,viewed,2021-09-18 21:42:55,Apparel,1
U353,14453,viewed,2021-10-23 19:31:34,Footwear,1
U379,39311,purchased,2022-11-12 10:12:58,Footwear,5
U278,37202,viewed,2021-11-23 14:51:08,Apparel,1
U43,44520,purchased,2022-07-03 21:24:01,Footwear,5
U423,41298,purchased,2021-11-04 23:25:24,Apparel,5
U209,38934,purchased,2022-08-20 13:33:08,Apparel,5
U106,22305,added_to_cart,2022-07-07 04:17:29,Footwear,3
U206,38329,viewed,2021-10-31 07:05:59,Apparel,1
U242,36137,purchased,2021-06-21 16:09:50,Footwear,5
U74,36442,purchased,2022-11-07 08:46:24,Footwear,5
U361,3159,viewed,2022-06-02 19:29:04,Footwear,1
U32,41436,purchased,2021-11-29 18:19:22,Footwear,5
U273,49600,added_to_cart,2022-05-04 13:44:50,Footwear,3
U367,13368,added_to_cart,2022-06-24 16:03:46,Footwear,3
U116,41747,purchased,2021-07-22 13:21:28,Apparel,5
U247,31123,viewed,2021-06-18 05:32:05,Apparel,1
U294,34005,viewed,2021-10-29 02:35:15,Apparel,1
U432,37961,viewed,2022-10-28 09:56:09,Footwear,1
U458,34055,added_to_cart,2022-01-14 02:57:29,Apparel,3
U188,12904,added_to_cart,2022-01-12 18:54:14,Footwear,3
U145,54143,purchased,2022-04-19 14:55:22,Footwear,5
U253,17813,viewed,2022-02-02 04:39:19,Footwear,1
U482,30694,viewed,2022-01-10 00:13:21,Footwear,1
U166,8976,added_to_cart,2022-10-28 19:31:56,Footwear,3
U494,34860,purchased,2022-05-19 01:36:27,Footwear,5
U317,34749,added_to_cart,2022-04-23 21:45:33,Footwear,3
U344,33646,added_to_cart,2021-06-25 14:28:50,Footwear,3
U172,44778,purchased,2021-11-01 18:28:43,Footwear,5
U488,31125,viewed,2021-09-13 22:08:21,Apparel,1
U137,34260,added_to_cart,2022-09-22 22:07:16,Apparel,3
U241,5381,viewed,2022-10-28 18:19:16,Footwear,1
U374,22191,purchased,2021-11-30 09:33:45,Footwear,5
U456,15406,added_to_cart,2022-07-05 11:10:55,Footwear,3
U151,2220,purchased,2022-12-24 20:57:51,Footwear,5
U472,36720,added_to_cart,2022-01-28 07:32:54,Apparel,3
U290,34019,added_to_cart,2022-12-12 18:47:50,Apparel,3
U46,36749,added_to_cart,2021-09-03 08:10:57,Apparel,3
U337,31156,added_to_cart,2022-12-03 03:32:21,Apparel,3
U58,43335,added_to_cart,2021-09-11 17:05:19,Footwear,3
U30,37240,viewed,2022-02-11 05:59:00,Footwear,1
U20,34114,purchased,2021-09-22 22:13:59,Apparel,5
U152,8368,added_to_cart,2021-12-17 23:10:06,Apparel,3
U35,5606,purchased,2021-08-09 23:17:13,Footwear,5
U488,9205,added_to_cart,2022-05-30 02:19:54,Footwear,3
U453,44573,viewed,2022-10-03 03:53:36,Footwear,1
U275,34118,added_to_cart,2022-03-18 03:13:07,Apparel,3
U266,44520,viewed,2021-12-08 15:17:04,Footwear,1
U255,39942,purchased,2022-06-17 05:27:28,Footwear,5
U473,43935,viewed,2022-03-23 17:35:14,Footwear,1
U39,50778,viewed,2022-03-30 11:31:26,Footwear,1
U25,39207,added_to_cart,2022-05-25 09:29:00,Footwear,3
U418,34155,viewed,2022-07-28 06:54:28,Apparel,1
U484,35657,viewed,2022-07-20 10:43:44,Footwear,1
U437,49061,viewed,2022-11-21 04:03:53,Footwear,1
U326,9053,purchased,2022-06-26 07:43:24,Footwear,5
U481,18655,viewed,2021-09-26 02:48:55,Footwear,1
U491,35458,added_to_cart,2021-11-25 11:42:27,Apparel,3
U123,3996,purchased,2022-07-29 19:16:13,Footwear,5
U99,15377,viewed,2021-10-10 05:23:33,Footwear,1
U415,9497,added_to_cart,2021-08-01 09:23:13,Footwear,3
U19,41986,added_to_cart,2022-10-18 02:10:41,Apparel,3
U340,33302,viewed,2021-08-28 14:10:19,Apparel,1
U79,11978,purchased,2021-07-25 01:11:57,Footwear,5
U330,39851,viewed,2021-11-25 12:57:35,Apparel,1
U330,41993,viewed,2022-12-28 12:48:45,Apparel,1
U412,46591,purchased,2021-07-09 13:31:30,Footwear,5
U420,24992,added_to_cart,2022-11-22 21:08:25,Apparel,3
U448,19372,added_to_cart,2022-05-09 09:28:54,Footwear,3
U217,4202,purchased,2022-08-23 03:30:11,Apparel,5
U453,12903,added_to_cart,2022-10-16 10:35:47,Footwear,3
U33,46215,viewed,2021-08-28 02:20:42,Footwear,1
U204,8175,purchased,2022-09-02 13:58:30,Footwear,5
U101,22191,added_to_cart,2022-03-26 21:26:55,Footwear,3
U242,44771,added_to_cart,2022-08-17 15:07:14,Footwear,3
U172,17742,purchased,2022-09-14 00:03:37,Footwear,5
U133,2963,purchased,2022-04-07 07:35:49,Footwear,5
U215,22136,added_to_cart,2022-07-15 02:21:10,Footwear,3
U429,34856,purchased,2022-11-17 12:37:31,Footwear,5
U365,38654,added_to_cart,2022-11-06 06:17:08,Footwear,3
U198,43588,viewed,2021-11-23 12:16:28,Apparel,1
U121,13045,added_to_cart,2022-03-31 14:09:05,Footwear,3
U150,23623,purchased,2021-11-29 14:37:42,Apparel,5
U120,4211,purchased,2021-07-14 15:13:31,Apparel,5
U320,33260,added_to_cart,2021-10-14 13:08:45,Apparel,3
U417,2872,viewed,2021-08-08 19:35:15,Footwear,1
U13,33274,viewed,2022-05-02 21:06:53,Apparel,1
U391,3150,purchased,2021-11-03 20:30:59,Footwear,5
U332,54958,added_to_cart,2022-07-28 19:44:38,Apparel,3
U348,39754,added_to_cart,2022-12-09 09:19:11,Apparel,3
U40,38993,purchased,2022-08-20 07:24:05,Apparel,5
U172,34112,purchased,2022-10-25 08:38:25,Apparel,5
U159,8526,viewed,2022-06-26 01:29:40,Footwear,1
U365,15379,viewed,2022-09-26 19:55:20,Footwear,1
U62,34633,purchased,2021-12-12 06:55:22,Footwear,5
U43,38286,viewed,2021-10-16 02:37:04,Apparel,1
U455,26702,added_to_cart,2022-11-28 16:36:31,Footwear,3
U83,45866,added_to_cart,2022-07-02 14:22:27,Footwear,3
U376,34021,added_to_cart,2021-09-07 13:30:55,Apparel,3
U345,29570,viewed,2021-12-16 21:03:44,Footwear,1
U259,37527,added_to_cart,2021-10-23 15:14:32,Apparel,3
U81,33252,added_to_cart,2021-07-16 13:56:03,Apparel,3
U448,16164,purchased,2022-09-28 04:15:41,Footwear,5
U431,3556,viewed,2022-08-13 06:53:39,Footwear,1
U448,40986,purchased,2021-10-18 08:24:48,Apparel,5
U95,15526,added_to_cart,2021-07-29 05:44:32,Footwear,3
U441,34835,purchased,2021-06-07 08:45:08,Footwear,5
U124,43690,purchased,2021-09-23 17:55:54,Apparel,5
U169,30716,purchased,2022-11-13 08:11:44,Apparel,5
U58,9053,added_to_cart,2022-11-21 14:29:26,Footwear,3
U302,43688,viewed,2022-09-11 15:53:22,Apparel,1
U8,33138,viewed,2022-07-02 09:11:04,Apparel,1
U441,45370,purchased,2021-06-15 12:28:16,Footwear,5
U210,34054,viewed,2022-11-10 00:32:19,Apparel,1
U395,34861,purchased,2022-09-05 21:31:31,Footwear,5
U348,31173,viewed,2022-11-04 20:19:06,Apparel,1
U294,16732,added_to_cart,2022-03-15 11:29:29,Footwear,3
U343,38940,added_to_cart,2021-09-20 05:10:14,Apparel,3
U499,34103,viewed,2022-11-27 18:24:31,Apparel,1
U291,47151,purchased,2021-12-05 08:58:14,Apparel,5
U318,39910,purchased,2022-05-20 02:40:11,Footwear,5
U244,17966,viewed,2021-08-27 23:26:49,Footwear,1
U393,6390,viewed,2022-05-02 16:14:27,Footwear,1
U170,37608,viewed,2022-09-19 01:57:53,Apparel,1
U216,44746,viewed,2022-09-20 01:35:39,Footwear,1
U352,44204,purchased,2021-08-07 01:01:33,Footwear,5
U324,20776,viewed,2021-08-09 15:49:31,Footwear,1
U301,34187,added_to_cart,2022-03-10 22:17:57,Apparel,3
U17,33304,viewed,2021-06-06 17:17:10,Apparel,1
U214,30723,viewed,2021-12-05 23:14:32,Apparel,1
U15,56956,added_to_cart,2021-07-01 14:26:21,Footwear,3
U262,42011,viewed,2022-04-17 21:58:04,Footwear,1
U459,37564,added_to_cart,2022-08-23 01:43:20,Apparel,3
U45,25505,viewed,2021-08-01 12:26:58,Apparel,1
U54,3811,purchased,2022-04-02 06:09:09,Apparel,5
U404,41858,added_to_cart,2021-12-22 11:02:19,Footwear,3
U19,49060,purchased,2022-05-15 21:39:54,Footwear,5
U346,50713,viewed,2021-12-29 21:20:34,Apparel,1
U167,15518,purchased,2022-10-06 21:10:23,Footwear,5
U350,4724,purchased,2021-09-02 12:12:38,Apparel,5
U18,3307,viewed,2021-08-12 03:10:34,Footwear,1
U145,5424,purchased,2021-12-12 07:19:18,Apparel,5
U300,34098,viewed,2022-01-31 01:29:21,Apparel,1
U169,26599,viewed,2022-06-02 07:23:51,Footwear,1
U100,35447,added_to_cart,2022-07-05 04:52:58,Apparel,3
U208,41757,viewed,2021-09-14 13:58:59,Apparel,1
U428,41861,purchased,2022-09-26 18:57:28,Footwear,5
U193,37637,purchased,2022-08-04 03:34:54,Apparel,5
U464,37515,added_to_cart,2022-02-28 18:06:38,Apparel,3
U100,39836,purchased,2021-09-04 09:22:00,Apparel,5
U90,31155,added_to_cart,2022-01-28 09:59:58,Apparel,3
U380,48244,added_to_cart,2021-11-22 03:12:58,Apparel,3
U313,35435,purchased,2021-12-08 18:53:07,Apparel,5
U127,44518,added_to_cart,2022-06-09 20:52:00,Footwear,3
U467,4522,added_to_cart,2022-11-19 10:09:48,Footwear,3
U338,23815,purchased,2022-10-05 22:56:17,Footwear,5
U436,49469,viewed,2022-09-16 10:46:57,Footwear,1
U209,35877,viewed,2021-06-09 06:47:26,Apparel,1
U30,17846,purchased,2021-10-19 11:16:06,Footwear,5
U27,47539,purchased,2022-03-20 21:42:42,Footwear,5
U397,38664,purchased,2022-04-23 07:29:36,Footwear,5
U466,6621,viewed,2021-12-31 02:56:03,Footwear,1
U446,40162,purchased,2022-07-04 15:11:34,Apparel,5
U279,13358,added_to_cart,2022-07-17 08:54:52,Footwear,3
U360,4184,viewed,2022-06-07 09:37:34,Footwear,1
U66,21180,added_to_cart,2022-04-03 19:09:16,Footwear,3
U477,33306,viewed,2022-02-04 13:33:36,Apparel,1
U490,13539,added_to_cart,2021-07-08 19:41:19,Footwear,3
U131,50740,viewed,2021-12-15 02:38:19,Footwear,1
U142,53445,purchased,2022-06-18 12:32:35,Footwear,5
U254,42027,purchased,2022-02-13 18:50:50,Footwear,5
U280,23679,purchased,2022-10-27 20:24:14,Footwear,5
U421,13368,purchased,2022-01-08 00:23:35,Footwear,5
